Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"log.logInfo(""/--------------- Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:18:32,2019-08-22 09:18:32,0.001s,PASSED
partyOnboardingEnterprise.inputPartyId(),Chrome 76.0.3809.100,,,2019-08-22 09:18:32,2019-08-22 09:19:05,32.925s,PASSED
partyOnboardingEnterprise.inputShortNameEnterprise(s03_shortName),Chrome 76.0.3809.100,,,2019-08-22 09:19:05,2019-08-22 09:19:05,0.265s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:19:05,2019-08-22 09:19:05,0.227s,PASSED
partyOnboardingEnterprise.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-22 09:19:05,2019-08-22 09:19:06,0.673s,PASSED
"log.logInfo(""/--------------- Party Onboarding - Address---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:19:06,2019-08-22 09:19:06,0.000s,PASSED
"partyOnboardingEnterprise.inputRDataForAddressParty(s04_addressType, s04_userForCommunication, s04_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 09:19:06,2019-08-22 09:19:11,5.188s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:19:11,2019-08-22 09:19:11,0.160s,PASSED
"partyOnboardingEnterprise.inputDataForPartyContacts(s05_contactMethod, s05_contactTypeLocation, s05_contactCountryCode, s05_contactAreaCode, s05_contactNumber, s05_contactEmail, s05_confirmEmail, s05_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 09:19:11,2019-08-22 09:19:26,14.982s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:19:26,2019-08-22 09:19:26,0.149s,PASSED
"partyOnboardingEnterprise.inputDataForPartyRequiredDocuments(s06_documentCategory, s06_kycExpired, s06_documentType, s06_validFrom, s06_validTo, s06_referenceNumber, s06_issuingAuthority, s06_issuingCountry, s06_documentVerified, s06_image, s06_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-22 09:19:26,2019-08-22 09:20:45,1m - 18.456s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:45,2019-08-22 09:20:45,0.163s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 09:20:45,2019-08-22 09:20:46,1.002s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:46,2019-08-22 09:20:46,0.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:46,2019-08-22 09:20:46,0.141s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:46,2019-08-22 09:20:46,0.001s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 09:20:46,2019-08-22 09:20:47,1.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:47,2019-08-22 09:20:47,0.140s,PASSED
"log.logInfo(""--- "" + "" Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:47,2019-08-22 09:20:47,0.000s,PASSED
partyOnboardingEnterprise.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:47,2019-08-22 09:20:48,0.679s,PASSED
,,,,,,,
Test Cases/DataPreparation/PartyOnboardingEnterprise,Chrome 76.0.3809.100,,,2019-08-22 09:20:48,2019-08-22 09:23:15,2m - 27.131s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 09:20:48,2019-08-22 09:20:48,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 09:20:48,2019-08-22 09:20:48,0.001s,PASSED
partyOnboardingEnterprise = new pageObjects.PartyOnboarding(),Chrome 76.0.3809.100,,,2019-08-22 09:20:48,2019-08-22 09:20:48,0.000s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-22 09:20:48,2019-08-22 09:20:51,3.002s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:51,2019-08-22 09:20:51,0.002s,PASSED
partyOnboardingEnterprise.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-22 09:20:51,2019-08-22 09:20:51,0.406s,PASSED
"log.logInfo(""/---------------Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:51,2019-08-22 09:20:51,0.001s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:51,2019-08-22 09:20:51,0.001s,PASSED
partyOnboardingEnterprise.inputLocalGlobal(s01_localglobal),Chrome 76.0.3809.100,,,2019-08-22 09:20:51,2019-08-22 09:20:53,1.632s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:53,2019-08-22 09:20:53,0.001s,PASSED
partyOnboardingEnterprise.inputPartyType(s01_partytype),Chrome 76.0.3809.100,,,2019-08-22 09:20:53,2019-08-22 09:20:53,0.295s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:53,2019-08-22 09:20:53,0.000s,PASSED
partyOnboardingEnterprise.inputPartySubType(s01_partysubtype),Chrome 76.0.3809.100,,,2019-08-22 09:20:53,2019-08-22 09:20:55,2.089s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:55,2019-08-22 09:20:55,0.001s,PASSED
partyOnboardingEnterprise.inputPartyCategory(s01_partycategory),Chrome 76.0.3809.100,,,2019-08-22 09:20:55,2019-08-22 09:20:55,0.163s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:55,2019-08-22 09:20:55,0.000s,PASSED
"partyOnboardingEnterprise.clickLineofBusiness(s01_lineofbusiness, findTestObject(""PartyOnboarding/PartyOnboarding/div_Core Banking""))",Chrome 76.0.3809.100,,,2019-08-22 09:20:55,2019-08-22 09:20:56,0.746s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:56,2019-08-22 09:20:56,0.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:56,2019-08-22 09:20:56,0.137s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 09:20:56,2019-08-22 09:20:57,1.004s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:57,2019-08-22 09:20:57,0.138s,PASSED
"log.logInfo(""/---------------Pre-Existence Check---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:57,2019-08-22 09:20:57,0.001s,PASSED
partyOnboardingEnterprise.inputEnterpriseName(s02_enterpriseName),Chrome 76.0.3809.100,,,2019-08-22 09:20:57,2019-08-22 09:20:58,0.771s,PASSED
partyOnboardingEnterprise.inputRegistration(),Chrome 76.0.3809.100,,,2019-08-22 09:20:58,2019-08-22 09:20:58,0.153s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:20:58,2019-08-22 09:20:59,0.108s,PASSED
"log.logInfo(""/--------------- Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:20:59,2019-08-22 09:20:59,0.000s,PASSED
partyOnboardingEnterprise.inputPartyId(),Chrome 76.0.3809.100,,,2019-08-22 09:20:59,2019-08-22 09:21:31,32.806s,PASSED
partyOnboardingEnterprise.inputShortNameEnterprise(s03_shortName),Chrome 76.0.3809.100,,,2019-08-22 09:21:31,2019-08-22 09:21:32,0.275s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:21:32,2019-08-22 09:21:32,0.218s,PASSED
partyOnboardingEnterprise.clickProcessInWarningBox(),Chrome 76.0.3809.100,,,2019-08-22 09:21:32,2019-08-22 09:21:33,0.726s,PASSED
"log.logInfo(""/--------------- Party Onboarding - Address---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:21:33,2019-08-22 09:21:33,0.000s,PASSED
"partyOnboardingEnterprise.inputRDataForAddressParty(s04_addressType, s04_userForCommunication, s04_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 09:21:33,2019-08-22 09:21:38,5.139s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:21:38,2019-08-22 09:21:38,0.151s,PASSED
"partyOnboardingEnterprise.inputDataForPartyContacts(s05_contactMethod, s05_contactTypeLocation, s05_contactCountryCode, s05_contactAreaCode, s05_contactNumber, s05_contactEmail, s05_confirmEmail, s05_validFrom)",Chrome 76.0.3809.100,,,2019-08-22 09:21:38,2019-08-22 09:21:53,14.855s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:21:53,2019-08-22 09:21:53,0.156s,PASSED
"partyOnboardingEnterprise.inputDataForPartyRequiredDocuments(s06_documentCategory, s06_kycExpired, s06_documentType, s06_validFrom, s06_validTo, s06_referenceNumber, s06_issuingAuthority, s06_issuingCountry, s06_documentVerified, s06_image, s06_documentCollectionStatus)",Chrome 76.0.3809.100,,,2019-08-22 09:21:53,2019-08-22 09:23:12,1m - 18.937s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:23:12,2019-08-22 09:23:12,0.138s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 09:23:12,2019-08-22 09:23:13,1.002s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:13,2019-08-22 09:23:13,0.001s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:23:13,2019-08-22 09:23:13,0.166s,PASSED
"log.logInfo(""--- "" + "" Click Next button ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:13,2019-08-22 09:23:13,0.000s,PASSED
delay(1),Chrome 76.0.3809.100,,,2019-08-22 09:23:13,2019-08-22 09:23:14,1.003s,PASSED
partyOnboardingEnterprise.clickNextbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:23:14,2019-08-22 09:23:14,0.140s,PASSED
"log.logInfo(""--- "" + "" Click Process on Warning box ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:14,2019-08-22 09:23:14,0.000s,PASSED
partyOnboardingEnterprise.clickAskForApprovalbutton(),Chrome 76.0.3809.100,,,2019-08-22 09:23:14,2019-08-22 09:23:15,0.671s,PASSED
,,,,,,,
Test Cases/DataPreparation/PartyOnboardingEnterprise,Chrome 76.0.3809.100,,,2019-08-22 09:23:15,2019-08-22 09:25:41,2m - 26.580s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 76.0.3809.100,,,2019-08-22 09:23:15,2019-08-22 09:23:15,0.001s,PASSED
log = new com.kms.katalon.core.util.KeywordUtil(),Chrome 76.0.3809.100,,,2019-08-22 09:23:15,2019-08-22 09:23:15,0.001s,PASSED
partyOnboardingEnterprise = new pageObjects.PartyOnboarding(),Chrome 76.0.3809.100,,,2019-08-22 09:23:15,2019-08-22 09:23:15,0.001s,PASSED
delay(3),Chrome 76.0.3809.100,,,2019-08-22 09:23:15,2019-08-22 09:23:18,3.001s,PASSED
"log.logInfo(""--- Open Party Onboarding in Menu Search ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:18,2019-08-22 09:23:18,0.000s,PASSED
partyOnboardingEnterprise.inputPartyOnboardingMenuSearch(),Chrome 76.0.3809.100,,,2019-08-22 09:23:18,2019-08-22 09:23:18,0.334s,PASSED
"log.logInfo(""/---------------Party Onboarding---------------/"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:18,2019-08-22 09:23:18,0.000s,PASSED
"log.logInfo(""--- Input Local Global ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:18,2019-08-22 09:23:18,0.001s,PASSED
partyOnboardingEnterprise.inputLocalGlobal(s01_localglobal),Chrome 76.0.3809.100,,,2019-08-22 09:23:18,2019-08-22 09:23:20,1.586s,PASSED
"log.logInfo(""--- Input Party Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:20,2019-08-22 09:23:20,0.001s,PASSED
partyOnboardingEnterprise.inputPartyType(s01_partytype),Chrome 76.0.3809.100,,,2019-08-22 09:23:20,2019-08-22 09:23:20,0.295s,PASSED
"log.logInfo(""--- Input Party Sub Type ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:20,2019-08-22 09:23:20,0.000s,PASSED
partyOnboardingEnterprise.inputPartySubType(s01_partysubtype),Chrome 76.0.3809.100,,,2019-08-22 09:23:20,2019-08-22 09:23:22,2.160s,PASSED
"log.logInfo(""--- Input Party Category ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:22,2019-08-22 09:23:22,0.000s,PASSED
partyOnboardingEnterprise.inputPartyCategory(s01_partycategory),Chrome 76.0.3809.100,,,2019-08-22 09:23:22,2019-08-22 09:23:23,0.178s,PASSED
"log.logInfo(""--- Check Line of Business ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:23,2019-08-22 09:23:23,0.000s,PASSED
"partyOnboardingEnterprise.clickLineofBusiness(s01_lineofbusiness, findTestObject(""PartyOnboarding/PartyOnboarding/div_Core Banking""))",Chrome 76.0.3809.100,,,2019-08-22 09:23:23,2019-08-22 09:23:23,0.700s,PASSED
"log.logInfo(""--- Click Next to Party Check List  ---"")",Chrome 76.0.3809.100,,,2019-08-22 09:23:23,2019-08-22 09:23:23,0.000s,PASSED
